3.69,53.3,0.0295,432000,0.0297
3.71,55.7,0.0331,452000,0.0334
3.73,58.0,0.0366,470000,0.0369
3.75,60.1,0.0400,488000,0.0404
3.78,62.1,0.0436,504000,0.0439
3.80,64.1,0.0472,520000,0.0475
3.82,66.2,0.0506,537000,0.0510
3.84,68.0,0.0541,552000,0.0545
3.86,70.1,0.0576,568000,0.0581
3.88,72.4,0.0612,587000,0.0617
3.90,74.8,0.0648,606000,0.0653
3.92,76.8,0.0681,622000,0.0686
3.94,78.9,0.0718,640000,0.0723
3.97,81.1,0.0753,658000,0.0759
3.99,83.2,0.0787,675000,0.0793
4.01,85.6,0.0821,694000,0.0828
4.03,87.8,0.0858,712000,0.0865
4.05,90.0,0.0892,730000,0.0899
4.07,92.0,0.0926,746000,0.0933
4.09,94.4,0.0962,765000,0.0969
4.11,96.8,0.0997,785000,0.100
4.14,99.2,0.103,805000,0.104
4.16,102,0.107,824000,0.107
4.18,104,0.110,846000,0.111
4.20,107,0.114,868000,0.115
4.22,110,0.117,888000,0.118
4.24,112,0.121,908000,0.122
4.26,115,0.124,930000,0.125
4.28,117,0.128,949000,0.129
4.30,119,0.131,969000,0.132
4.33,122,0.135,988000,0.136
4.35,124,0.138,1010000,0.139
4.37,127,0.142,1030000,0.143
4.39,128,0.145,1040000,0.146
4.41,131,0.149,1060000,0.150
4.43,133,0.152,1080000,0.153
4.45,135,0.155,1090000,0.157
4.47,137,0.159,1110000,0.160
4.50,140,0.163,1130000,0.164
4.52,142,0.166,1150000,0.167
4.54,144,0.169,1170000,0.171
4.56,147,0.173,1190000,0.175
4.58,150,0.177,1210000,0.178
4.60,152,0.180,1230000,0.182
4.62,154,0.184,1250000,0.185
4.64,156,0.187,1270000,0.189
4.66,158,0.191,1290000,0.192
4.69,160,0.194,1300000,0.196
4.71,162,0.198,1310000,0.199
4.73,164,0.201,1330000,0.203
4.75,167,0.205,1350000,0.206
4.77,169,0.208,1370000,0.210
4.79,171,0.212,1390000,0.213
4.81,174,0.215,1410000,0.217
4.83,176,0.219,1430000,0.220
4.85,179,0.222,1450000,0.224
4.88,181,0.226,1470000,0.228
4.90,183,0.229,1490000,0.231
4.92,186,0.233,1510000,0.234
4.94,188,0.236,1520000,0.238
4.96,190,0.240,1540000,0.242
4.98,193,0.243,1560000,0.245
5.00,195,0.247,1580000,0.248
5.02,197,0.250,1600000,0.252
5.05,199,0.254,1620000,0.256
5.07,202,0.257,1640000,0.259
5.09,203,0.261,1650000,0.263
5.11,205,0.264,1670000,0.266
5.13,207,0.268,1680000,0.270
5.15,208,0.271,1690000,0.273
5.17,210,0.275,1710000,0.277
5.19,213,0.278,1730000,0.280
5.21,215,0.282,1740000,0.284
5.24,217,0.285,1760000,0.287
5.26,219,0.289,1780000,0.291
5.28,221,0.292,1790000,0.294
5.30,223,0.296,1810000,0.298
5.32,225,0.299,1820000,0.301
5.34,227,0.303,1840000,0.305
5.36,229,0.306,1860000,0.308
5.38,230,0.310,1870000,0.312
5.40,232,0.313,1880000,0.316
5.43,233,0.317,1890000,0.319
5.45,235,0.320,1900000,0.323
5.47,236,0.324,1920000,0.326
5.49,238,0.327,1930000,0.330
5.51,240,0.331,1950000,0.333
5.53,242,0.334,1960000,0.337
5.55,245,0.338,1990000,0.340
5.57,248,0.341,2010000,0.344
5.60,251,0.345,2030000,0.347
5.62,254,0.348,2060000,0.351
5.64,257,0.352,2080000,0.355
5.66,260,0.355,2110000,0.358
5.68,263,0.359,2140000,0.362
5.70,267,0.362,2160000,0.365
5.72,270,0.366,2190000,0.369
5.74,274,0.369,2220000,0.372
5.76,278,0.373,2250000,0.376
5.79,281,0.376,2280000,0.379
5.81,285,0.380,2310000,0.383
5.83,289,0.383,2350000,0.386
5.85,293,0.387,2380000,0.390
5.87,298,0.390,2420000,0.393
5.89,303,0.394,2450000,0.397
5.91,308,0.397,2490000,0.400
5.93,313,0.401,2540000,0.404
5.96,319,0.405,2590000,0.408
5.98,325,0.408,2630000,0.411
6.00,331,0.411,2680000,0.414
6.02,337,0.415,2730000,0.418
6.04,344,0.418,2790000,0.421
6.06,351,0.422,2840000,0.425
6.08,358,0.425,2900000,0.428
6.10,365,0.429,2960000,0.432
6.12,373,0.432,3020000,0.435
6.15,380,0.436,3080000,0.439
6.17,388,0.439,3140000,0.442
6.19,396,0.443,3210000,0.446
6.21,405,0.446,3280000,0.450
6.23,413,0.450,3350000,0.453
6.25,422,0.453,3420000,0.457
6.27,432,0.457,3500000,0.460
6.29,441,0.460,3580000,0.464
6.31,451,0.463,3660000,0.467
6.34,462,0.467,3740000,0.471
6.36,472,0.471,3830000,0.474
6.38,482,0.474,3910000,0.478
6.40,494,0.478,4010000,0.481
6.42,506,0.481,4100000,0.485
6.44,517,0.485,4190000,0.488
6.46,529,0.488,4290000,0.492
6.48,542,0.492,4400000,0.495
6.51,556,0.495,4500000,0.499
6.53,568,0.499,4610000,0.502
6.55,582,0.502,4720000,0.506
6.57,596,0.506,4830000,0.510
6.59,610,0.509,4940000,0.513
6.61,623,0.513,5050000,0.517
6.63,638,0.516,5170000,0.520
6.65,652,0.520,5290000,0.524
6.67,666,0.523,5400000,0.527
6.70,679,0.527,5510000,0.531
6.72,695,0.530,5640000,0.534
6.74,709,0.534,5750000,0.538
6.76,723,0.537,5860000,0.541
6.78,737,0.541,5970000,0.545
6.80,753,0.544,6110000,0.548
6.82,767,0.548,6220000,0.552
6.84,782,0.551,6340000,0.555
6.86,797,0.555,6460000,0.559
6.89,813,0.558,6590000,0.562
6.91,827,0.562,6710000,0.566
6.93,842,0.565,6830000,0.569
6.95,857,0.569,6950000,0.573
6.97,873,0.572,7080000,0.576
6.99,888,0.575,7200000,0.580
7.01,903,0.579,7330000,0.584
7.03,920,0.583,7460000,0.587
7.06,935,0.586,7590000,0.591
7.08,951,0.589,7710000,0.594
7.10,967,0.593,7850000,0.598
7.12,984,0.597,7980000,0.601
7.14,999,0.600,8100000,0.605
7.16,1020,0.604,8240000,0.608
7.18,1030,0.607,8370000,0.612
7.20,1050,0.611,8500000,0.615
7.22,1060,0.614,8630000,0.619
7.25,1080,0.618,8770000,0.623
7.27,1100,0.621,8900000,0.626
7.29,1110,0.625,9020000,0.629
7.31,1130,0.628,9160000,0.633
7.33,1150,0.632,9300000,0.637
7.35,1160,0.635,9430000,0.640
7.37,1180,0.639,9570000,0.644
7.39,1200,0.642,9710000,0.647
7.41,1210,0.646,9850000,0.651
7.44,1230,0.649,9990000,0.654
7.46,1250,0.653,10100000,0.658
7.48,1270,0.657,10300000,0.662
7.50,1290,0.660,10400000,0.665
7.52,1300,0.663,10600000,0.668
7.54,1320,0.667,10700000,0.672
7.56,1340,0.670,10900000,0.676
7.58,1360,0.674,11000000,0.679
7.61,1370,0.677,11100000,0.682
7.63,1390,0.681,11300000,0.686
7.65,1410,0.684,11500000,0.689
7.67,1430,0.687,11600000,0.693
7.69,1450,0.691,11800000,0.696
7.71,1470,0.694,11900000,0.700
7.73,1490,0.698,12100000,0.703
7.75,1510,0.701,12200000,0.707
7.77,1530,0.705,12400000,0.710
7.80,1550,0.708,12500000,0.714
7.82,1560,0.712,12700000,0.717
7.84,1580,0.715,12800000,0.721
7.86,1600,0.719,13000000,0.724
7.88,1620,0.722,13200000,0.728
7.90,1640,0.726,13300000,0.731
7.92,1660,0.729,13500000,0.735
7.94,1680,0.733,13600000,0.738
7.97,1700,0.736,13800000,0.742
7.99,1720,0.739,13900000,0.745
8.01,1740,0.743,14100000,0.749
8.03,1760,0.747,14300000,0.752
8.05,1780,0.750,14400000,0.756
8.07,1800,0.754,14600000,0.759
8.09,1820,0.757,14800000,0.763
8.11,1840,0.761,14900000,0.767
8.13,1860,0.764,15100000,0.770
8.16,1880,0.768,15300000,0.774
8.18,1900,0.772,15400000,0.778
8.20,1920,0.775,15600000,0.781
8.22,1940,0.779,15800000,0.785
8.24,1970,0.782,16000000,0.788
8.26,1990,0.786,16100000,0.792
8.28,2010,0.789,16300000,0.795
8.30,2030,0.793,16500000,0.799
8.32,2050,0.796,16600000,0.802
8.35,2070,0.800,16800000,0.806
8.37,2090,0.803,17000000,0.809
8.39,2110,0.807,17100000,0.813
8.41,2140,0.810,17300000,0.816
8.43,2160,0.814,17500000,0.820
8.45,2180,0.817,17700000,0.824
8.47,2200,0.821,17900000,0.827
8.49,2220,0.824,18000000,0.831
8.52,2250,0.828,18200000,0.834
8.54,2270,0.831,18400000,0.838
8.56,2290,0.835,18600000,0.841
8.58,2310,0.838,18800000,0.844
8.60,2340,0.841,18900000,0.848
8.62,2360,0.845,19100000,0.852
8.64,2380,0.849,19300000,0.855
8.66,2400,0.852,19500000,0.858
8.68,2430,0.855,19700000,0.862
8.71,2450,0.859,19900000,0.866
8.73,2470,0.862,20100000,0.869
8.75,2500,0.866,20200000,0.873
8.77,2520,0.870,20400000,0.876
8.79,2550,0.873,20600000,0.880
8.81,2570,0.876,20800000,0.883
8.83,2590,0.880,21000000,0.887
8.85,2620,0.884,21200000,0.890
8.87,2640,0.887,21400000,0.894
8.90,2660,0.891,21600000,0.897
8.92,2690,0.894,21800000,0.901
8.94,2710,0.898,22000000,0.905
8.96,2740,0.901,22200000,0.908
8.98,2760,0.905,22400000,0.911
9.00,2790,0.908,22600000,0.915
9.02,2810,0.912,22800000,0.919
9.04,2830,0.915,23000000,0.922
9.07,2860,0.919,23200000,0.926
9.09,2880,0.922,23400000,0.929
9.11,2910,0.926,23600000,0.933
9.13,2930,0.929,23800000,0.936
9.15,2960,0.933,24000000,0.940
9.17,2980,0.936,24200000,0.943
9.19,3010,0.940,24400000,0.947
9.21,3030,0.943,24600000,0.950
9.23,3060,0.947,24800000,0.954
9.26,3080,0.950,25000000,0.958
9.28,3100,0.954,25200000,0.961
9.30,3130,0.957,25400000,0.965
9.32,3150,0.961,25600000,0.968
9.34,3170,0.964,25700000,0.972
9.36,3200,0.968,25900000,0.975
9.38,3220,0.971,26100000,0.979
9.40,3250,0.975,26300000,0.982
9.43,3270,0.978,26500000,0.986
9.45,3290,0.982,26700000,0.989
9.47,3320,0.985,26900000,0.993
9.49,3350,0.989,27100000,0.996
9.51,3370,0.992,27300000,1.00
9.53,3400,0.996,27600000,1.00
9.55,3430,0.999,27800000,1.01
9.57,3460,1.00,28000000,1.01
9.59,3480,1.01,28200000,1.01
9.62,3510,1.01,28500000,1.02
9.64,3540,1.01,28700000,1.02
9.66,3570,1.02,28900000,1.02
9.68,3600,1.02,29200000,1.03
9.70,3630,1.02,29400000,1.03
9.72,3660,1.03,29700000,1.03
9.74,3690,1.03,29900000,1.04
9.76,3720,1.03,30200000,1.04
9.78,3750,1.04,30400000,1.05
9.81,3780,1.04,30600000,1.05
9.83,3810,1.04,30900000,1.05
9.85,3840,1.05,31100000,1.06
9.87,3870,1.05,31400000,1.06
9.89,3900,1.06,31600000,1.06
9.91,3920,1.06,31800000,1.07
9.93,3960,1.06,32100000,1.07
9.95,3980,1.07,32300000,1.07
9.98,4010,1.07,32600000,1.08
10.0,4040,1.07,32800000,1.08
10.0,4080,1.08,33100000,1.08
10.0,4110,1.08,33300000,1.09
10.1,4140,1.08,33500000,1.09
10.1,4170,1.09,33800000,1.10
10.1,4200,1.09,34000000,1.10
10.1,4230,1.09,34300000,1.10
10.1,4260,1.10,34500000,1.11
