Time (sec),Force (N),Position (mm),Stress (Pa),Strain (m/m)
8.17,75.1,0.172,662000,0.00352
8.19,75.8,0.174,669000,0.00356
8.21,76.6,0.176,676000,0.00359
8.23,77.4,0.177,683000,0.00363
8.25,78.1,0.179,689000,0.00366
8.27,78.7,0.181,694000,0.00369
8.29,79.4,0.182,700000,0.00373
8.31,80.1,0.184,707000,0.00376
8.33,80.8,0.185,713000,0.00379
8.35,81.6,0.187,720000,0.00383
8.37,82.5,0.189,728000,0.00386
8.39,83.2,0.190,734000,0.00389
8.41,84.0,0.192,741000,0.00393
8.43,84.8,0.194,748000,0.00396
8.45,85.6,0.195,755000,0.00399
8.47,86.4,0.197,762000,0.00402
8.49,87.1,0.198,769000,0.00406
8.51,88.1,0.200,777000,0.00409
8.53,88.8,0.202,784000,0.00413
8.55,89.6,0.204,791000,0.00416
8.57,90.6,0.205,799000,0.00419
8.59,91.1,0.207,804000,0.00423
8.61,91.8,0.208,810000,0.00426
8.63,92.5,0.210,816000,0.00429
8.65,93.1,0.212,822000,0.00433
8.67,94.0,0.213,829000,0.00436
8.69,94.7,0.215,836000,0.00439
8.71,95.4,0.217,842000,0.00443
8.73,96.1,0.218,848000,0.00446
8.75,96.6,0.220,852000,0.00449
8.77,97.3,0.221,859000,0.00452
8.79,97.8,0.223,863000,0.00456
8.81,98.6,0.225,870000,0.00459
8.83,99.3,0.226,876000,0.00463
8.85,100,0.228,883000,0.00466
8.87,101,0.230,888000,0.00470
8.89,101,0.231,894000,0.00473
8.91,102,0.233,900000,0.00476
8.93,103,0.234,905000,0.00479
8.95,103,0.236,911000,0.00483
8.97,104,0.238,918000,0.00486
8.99,105,0.239,926000,0.00489
9.01,106,0.241,932000,0.00493
9.03,106,0.243,938000,0.00496
9.05,107,0.244,943000,0.00499
9.07,108,0.246,950000,0.00503
9.09,108,0.247,956000,0.00506
9.11,109,0.249,962000,0.00509
9.13,110,0.251,970000,0.00513
9.15,111,0.253,977000,0.00516
9.17,111,0.254,984000,0.00520
9.19,112,0.256,991000,0.00523
9.21,113,0.257,1000000,0.00526
9.23,114,0.259,1010000,0.00529
9.25,115,0.261,1020000,0.00533
9.27,116,0.262,1030000,0.00536
9.29,118,0.264,1040000,0.00540
9.31,119,0.266,1050000,0.00543
9.33,120,0.267,1060000,0.00546
9.35,120,0.269,1060000,0.00550
9.37,122,0.271,1070000,0.00553
9.39,122,0.272,1080000,0.00556
9.41,124,0.274,1090000,0.00559
9.43,125,0.275,1100000,0.00563
9.45,126,0.277,1110000,0.00566
9.47,127,0.279,1120000,0.00570
9.49,128,0.280,1130000,0.00573
9.51,129,0.282,1140000,0.00576
9.53,130,0.284,1150000,0.00580
9.55,131,0.285,1160000,0.00583
9.57,132,0.287,1170000,0.00586
9.59,133,0.289,1180000,0.00590
9.61,135,0.290,1190000,0.00593
9.63,136,0.292,1200000,0.00597
9.65,137,0.293,1210000,0.00600
9.67,138,0.295,1220000,0.00603
9.69,139,0.297,1220000,0.00606
9.71,140,0.298,1230000,0.00610
9.73,141,0.300,1240000,0.00613
9.75,142,0.302,1250000,0.00617
9.77,143,0.303,1260000,0.00620
9.79,144,0.305,1270000,0.00623
9.81,145,0.307,1280000,0.00627
9.83,146,0.308,1290000,0.00630
9.85,147,0.310,1300000,0.00633
9.87,148,0.311,1310000,0.00637
9.89,149,0.313,1320000,0.00640
9.91,151,0.315,1330000,0.00643
9.93,152,0.316,1340000,0.00647
9.95,153,0.318,1350000,0.00650
9.97,154,0.320,1360000,0.00653
9.99,155,0.321,1370000,0.00657
10.0,156,0.323,1370000,0.00660
10.0,157,0.324,1380000,0.00663
10.0,158,0.326,1390000,0.00667
10.1,159,0.328,1400000,0.00670
10.1,160,0.329,1410000,0.00673
10.1,161,0.331,1420000,0.00677
10.1,162,0.333,1430000,0.00680
10.1,163,0.334,1440000,0.00683
10.2,164,0.336,1450000,0.00687
10.2,165,0.337,1460000,0.00690
10.2,166,0.339,1470000,0.00693
10.2,167,0.341,1480000,0.00697
10.2,169,0.342,1490000,0.00700
10.3,170,0.344,1500000,0.00703
10.3,171,0.346,1510000,0.00707
10.3,172,0.347,1520000,0.00710
10.3,173,0.349,1530000,0.00713
10.4,174,0.351,1540000,0.00717
10.4,175,0.352,1550000,0.00720
10.4,177,0.354,1560000,0.00723
10.4,178,0.355,1570000,0.00727
10.4,179,0.357,1580000,0.00730
10.5,180,0.359,1590000,0.00733
10.5,181,0.360,1600000,0.00736
10.5,182,0.362,1610000,0.00740
10.5,183,0.363,1620000,0.00743
10.5,184,0.365,1630000,0.00746
10.6,186,0.367,1640000,0.00750
10.6,187,0.368,1650000,0.00753
10.6,188,0.370,1660000,0.00756
10.6,189,0.372,1670000,0.00760
10.6,190,0.373,1680000,0.00763
10.7,191,0.375,1690000,0.00766
10.7,192,0.376,1700000,0.00769
10.7,194,0.378,1710000,0.00773
10.7,195,0.380,1720000,0.00776
10.7,196,0.381,1730000,0.00780
10.8,198,0.383,1740000,0.00783
10.8,199,0.385,1750000,0.00786
10.8,200,0.386,1770000,0.00789
10.8,201,0.388,1780000,0.00793
10.8,203,0.389,1790000,0.00796
10.9,204,0.391,1800000,0.00800
10.9,206,0.393,1820000,0.00803
10.9,207,0.395,1830000,0.00807
10.9,208,0.396,1840000,0.00810
10.9,210,0.398,1850000,0.00813
11.0,211,0.399,1860000,0.00816
11.0,212,0.401,1870000,0.00820
11.0,214,0.403,1890000,0.00823
11.0,215,0.404,1900000,0.00827
11.0,217,0.406,1910000,0.00830
11.1,218,0.408,1920000,0.00833
11.1,219,0.409,1930000,0.00837
11.1,220,0.411,1940000,0.00840
11.1,222,0.413,1960000,0.00843
11.1,223,0.414,1970000,0.00847
11.2,224,0.416,1980000,0.00850
11.2,226,0.418,1990000,0.00854
11.2,227,0.419,2000000,0.00857
11.2,228,0.421,2010000,0.00860
11.2,229,0.422,2020000,0.00864
11.3,231,0.424,2040000,0.00867
11.3,232,0.426,2050000,0.00870
11.3,233,0.427,2060000,0.00874
11.3,234,0.429,2070000,0.00877
11.3,236,0.431,2080000,0.00880
11.4,237,0.432,2090000,0.00884
11.4,238,0.434,2100000,0.00887
11.4,239,0.436,2110000,0.00890
11.4,240,0.437,2120000,0.00893
11.4,241,0.439,2130000,0.00897
11.5,242,0.440,2140000,0.00900
11.5,244,0.442,2150000,0.00904
11.5,245,0.444,2160000,0.00907
11.5,246,0.445,2170000,0.00911
11.5,247,0.447,2180000,0.00914
11.6,248,0.449,2190000,0.00917
11.6,249,0.450,2200000,0.00920
11.6,250,0.452,2200000,0.00924
11.6,251,0.454,2220000,0.00927
11.6,253,0.455,2230000,0.00931
11.7,254,0.457,2240000,0.00934
11.7,255,0.458,2250000,0.00937
11.7,256,0.460,2260000,0.00940
11.7,257,0.462,2270000,0.00944
11.7,258,0.463,2280000,0.00947
11.8,260,0.465,2290000,0.00950
11.8,261,0.467,2300000,0.00954
11.8,262,0.468,2310000,0.00957
11.8,263,0.470,2320000,0.00960
11.8,264,0.471,2330000,0.00964
11.9,265,0.473,2340000,0.00967
11.9,267,0.475,2350000,0.00970
11.9,268,0.476,2360000,0.00974
11.9,269,0.478,2370000,0.00977
11.9,270,0.480,2380000,0.00981
12.0,271,0.481,2390000,0.00984
12.0,272,0.483,2400000,0.00987
12.0,273,0.485,2410000,0.00990
12.0,274,0.486,2420000,0.00994
12.0,275,0.488,2430000,0.00997
12.1,276,0.489,2440000,0.0100
12.1,277,0.491,2450000,0.0100
12.1,279,0.493,2460000,0.0101
12.1,280,0.494,2470000,0.0101
12.1,281,0.496,2480000,0.0101
12.2,283,0.498,2490000,0.0102
12.2,284,0.499,2500000,0.0102
12.2,285,0.501,2520000,0.0102
12.2,287,0.503,2530000,0.0103
12.2,288,0.504,2540000,0.0103
12.3,290,0.506,2560000,0.0103
12.3,291,0.508,2570000,0.0104
12.3,292,0.509,2580000,0.0104
12.3,293,0.511,2590000,0.0104
12.3,295,0.512,2600000,0.0105
12.4,296,0.514,2610000,0.0105
12.4,298,0.516,2630000,0.0105
12.4,299,0.517,2640000,0.0106
12.4,301,0.519,2660000,0.0106
12.4,303,0.521,2670000,0.0106
12.5,304,0.522,2680000,0.0107
12.5,305,0.524,2690000,0.0107
12.5,307,0.525,2710000,0.0107
12.5,308,0.527,2720000,0.0108
12.5,310,0.529,2740000,0.0108
12.6,312,0.530,2750000,0.0108
12.6,314,0.532,2770000,0.0109
12.6,315,0.534,2780000,0.0109
12.6,317,0.535,2800000,0.0109
12.6,318,0.537,2810000,0.0110
12.7,320,0.539,2830000,0.0110
12.7,322,0.540,2840000,0.0110
12.7,324,0.542,2860000,0.0111
12.7,326,0.544,2870000,0.0111
12.7,328,0.545,2890000,0.0111
12.8,329,0.547,2900000,0.0112
12.8,331,0.548,2920000,0.0112
12.8,332,0.550,2930000,0.0112
12.8,334,0.552,2950000,0.0113
12.8,336,0.553,2960000,0.0113
12.9,337,0.555,2980000,0.0113
12.9,339,0.557,2990000,0.0114
12.9,340,0.558,3000000,0.0114
12.9,342,0.560,3020000,0.0114
12.9,343,0.561,3030000,0.0115
13.0,344,0.563,3040000,0.0115
13.0,345,0.565,3050000,0.0115
13.0,346,0.566,3060000,0.0116
13.0,347,0.568,3070000,0.0116
13.0,349,0.570,3080000,0.0116
13.1,350,0.571,3090000,0.0117
13.1,351,0.573,3100000,0.0117
13.1,352,0.574,3110000,0.0117
13.1,353,0.576,3120000,0.0118
13.1,355,0.578,3130000,0.0118
13.2,356,0.579,3140000,0.0118
13.2,357,0.581,3150000,0.0119
13.2,359,0.583,3170000,0.0119
13.2,361,0.584,3180000,0.0119
13.2,362,0.586,3200000,0.0120
13.3,364,0.588,3210000,0.0120
13.3,365,0.589,3220000,0.0120
13.3,366,0.591,3230000,0.0121
13.3,368,0.592,3250000,0.0121
13.3,370,0.594,3260000,0.0121
13.4,371,0.596,3280000,0.0122
13.4,373,0.597,3290000,0.0122
13.4,374,0.599,3300000,0.0122
13.4,376,0.601,3320000,0.0123
13.4,377,0.602,3330000,0.0123
13.5,379,0.604,3340000,0.0123
13.5,381,0.605,3360000,0.0124
13.5,382,0.607,3370000,0.0124
13.5,384,0.609,3390000,0.0124
13.5,385,0.610,3400000,0.0125
13.6,386,0.612,3410000,0.0125
13.6,387,0.614,3420000,0.0125
13.6,388,0.615,3420000,0.0126
13.6,389,0.617,3440000,0.0126
13.6,390,0.619,3450000,0.0126
13.7,392,0.620,3460000,0.0127
13.7,393,0.622,3470000,0.0127
13.7,394,0.623,3470000,0.0127
13.7,394,0.625,3480000,0.0128
13.7,395,0.627,3490000,0.0128
13.8,396,0.628,3500000,0.0128
13.8,397,0.630,3500000,0.0129
13.8,398,0.632,3510000,0.0129
13.8,400,0.633,3530000,0.0129
13.8,401,0.635,3540000,0.0130
13.9,402,0.637,3550000,0.0130
13.9,403,0.638,3560000,0.0130
13.9,404,0.640,3570000,0.0131
13.9,406,0.641,3580000,0.0131
13.9,407,0.643,3600000,0.0131
14.0,409,0.645,3610000,0.0132
14.0,411,0.647,3630000,0.0132
14.0,413,0.648,3640000,0.0132
14.0,415,0.650,3660000,0.0133
14.0,416,0.651,3670000,0.0133
14.1,418,0.653,3690000,0.0133
14.1,420,0.654,3700000,0.0134
14.1,421,0.656,3720000,0.0134
14.1,423,0.658,3740000,0.0134
14.1,425,0.659,3750000,0.0135
14.2,427,0.661,3770000,0.0135
14.2,429,0.663,3780000,0.0135
14.2,430,0.664,3800000,0.0136
14.2,432,0.666,3810000,0.0136
14.2,433,0.668,3820000,0.0136
14.3,435,0.669,3840000,0.0137
14.3,437,0.671,3850000,0.0137
14.3,438,0.673,3870000,0.0137
14.3,440,0.674,3880000,0.0138
14.3,441,0.676,3890000,0.0138
14.4,442,0.677,3900000,0.0138
14.4,444,0.679,3920000,0.0139
14.4,445,0.681,3930000,0.0139
14.4,448,0.682,3950000,0.0139
14.4,450,0.684,3970000,0.0140
14.5,452,0.686,3990000,0.0140
14.5,454,0.687,4010000,0.0140
14.5,456,0.689,4030000,0.0141
14.5,459,0.690,4050000,0.0141
14.5,461,0.692,4070000,0.0141
14.6,464,0.694,4090000,0.0142
14.6,466,0.695,4120000,0.0142
14.6,469,0.697,4140000,0.0142
14.6,472,0.699,4160000,0.0143
14.6,475,0.700,4190000,0.0143
14.7,477,0.702,4210000,0.0143
14.7,480,0.703,4230000,0.0144
14.7,483,0.705,4260000,0.0144
14.7,486,0.707,4290000,0.0144
14.7,489,0.708,4320000,0.0145
14.8,493,0.710,4350000,0.0145
14.8,496,0.712,4380000,0.0145
14.8,499,0.713,4410000,0.0146
14.8,503,0.715,4440000,0.0146
14.8,507,0.716,4470000,0.0146
14.9,510,0.718,4500000,0.0147
14.9,514,0.720,4540000,0.0147
14.9,519,0.721,4580000,0.0147
14.9,522,0.723,4610000,0.0148
14.9,525,0.725,4640000,0.0148
15.0,528,0.726,4660000,0.0148
15.0,532,0.728,4690000,0.0149
15.0,534,0.730,4720000,0.0149
15.0,537,0.731,4740000,0.0149
15.0,540,0.733,4770000,0.0150
15.1,543,0.735,4800000,0.0150
15.1,546,0.736,4820000,0.0150
15.1,550,0.738,4850000,0.0151
15.1,553,0.739,4880000,0.0151
15.1,557,0.741,4910000,0.0151
15.2,561,0.743,4950000,0.0152
15.2,565,0.744,4990000,0.0152
15.2,570,0.746,5030000,0.0152
15.2,576,0.748,5080000,0.0153
15.2,580,0.749,5120000,0.0153
15.3,585,0.751,5170000,0.0153
15.3,590,0.752,5210000,0.0154
15.3,595,0.754,5250000,0.0154
15.3,600,0.756,5300000,0.0154
15.3,606,0.757,5340000,0.0155
15.4,611,0.759,5390000,0.0155
15.4,617,0.761,5440000,0.0155
15.4,622,0.762,5490000,0.0156
15.4,627,0.764,5530000,0.0156
15.4,632,0.766,5580000,0.0156
15.5,637,0.767,5620000,0.0157
15.5,643,0.769,5670000,0.0157
15.5,648,0.771,5720000,0.0158
15.5,654,0.772,5770000,0.0158
15.5,659,0.774,5810000,0.0158
15.6,664,0.775,5860000,0.0159
15.6,668,0.777,5900000,0.0159
15.6,673,0.779,5940000,0.0159
15.6,678,0.780,5990000,0.0159
15.6,683,0.782,6030000,0.0160
15.7,689,0.784,6080000,0.0160
15.7,694,0.785,6120000,0.0161
15.7,699,0.787,6170000,0.0161
15.7,704,0.788,6210000,0.0161
15.7,709,0.790,6260000,0.0162
15.8,714,0.792,6300000,0.0162
15.8,719,0.793,6340000,0.0162
15.8,724,0.795,6390000,0.0163
15.8,730,0.797,6440000,0.0163
15.8,736,0.798,6490000,0.0163
15.9,741,0.800,6540000,0.0164
15.9,746,0.802,6590000,0.0164
15.9,752,0.803,6630000,0.0164
15.9,757,0.805,6680000,0.0165
15.9,763,0.806,6730000,0.0165
16.0,768,0.808,6780000,0.0165
16.0,775,0.810,6840000,0.0166
16.0,781,0.812,6890000,0.0166
16.0,786,0.813,6940000,0.0166
16.0,792,0.815,6990000,0.0167
16.1,797,0.816,7040000,0.0167
16.1,803,0.818,7090000,0.0167
16.1,809,0.820,7140000,0.0168
16.1,815,0.821,7190000,0.0168
16.1,821,0.823,7250000,0.0168
16.2,827,0.825,7300000,0.0169
16.2,833,0.826,7350000,0.0169
16.2,839,0.828,7400000,0.0169
16.2,845,0.829,7450000,0.0170
16.2,850,0.831,7500000,0.0170
16.3,857,0.833,7560000,0.0170
16.3,863,0.834,7620000,0.0171
16.3,870,0.836,7680000,0.0171
16.3,877,0.838,7740000,0.0171
16.3,883,0.839,7790000,0.0172
16.4,889,0.841,7850000,0.0172
16.4,896,0.842,7900000,0.0172
16.4,903,0.844,7970000,0.0173
16.4,910,0.846,8030000,0.0173
16.4,918,0.847,8100000,0.0173
16.5,925,0.849,8170000,0.0174
16.5,933,0.851,8230000,0.0174
16.5,940,0.852,8290000,0.0174
16.5,948,0.854,8360000,0.0175
16.5,955,0.855,8430000,0.0175
16.6,963,0.857,8490000,0.0175
16.6,971,0.859,8560000,0.0176
16.6,979,0.860,8640000,0.0176
16.6,987,0.862,8710000,0.0176
16.6,994,0.864,8780000,0.0177
16.7,1000,0.865,8850000,0.0177
16.7,1010,0.867,8920000,0.0177
16.7,1020,0.868,8990000,0.0178
16.7,1030,0.870,9060000,0.0178
16.7,1040,0.872,9130000,0.0178
16.8,1040,0.873,9210000,0.0179
16.8,1050,0.875,9290000,0.0179
16.8,1060,0.877,9360000,0.0179
16.8,1070,0.878,9430000,0.0180
16.8,1080,0.880,9510000,0.0180
16.9,1090,0.882,9580000,0.0180
16.9,1090,0.883,9660000,0.0181
16.9,1100,0.885,9740000,0.0181
16.9,1110,0.887,9830000,0.0181
16.9,1120,0.888,9900000,0.0182
17.0,1130,0.890,9980000,0.0182
17.0,1140,0.891,10100000,0.0182
17.0,1150,0.893,10100000,0.0183
17.0,1160,0.895,10200000,0.0183
17.0,1170,0.896,10300000,0.0183
17.1,1180,0.898,10400000,0.0184
17.1,1190,0.900,10500000,0.0184
17.1,1200,0.901,10500000,0.0184
17.1,1200,0.903,10600000,0.0185
17.1,1210,0.905,10700000,0.0185
17.2,1220,0.906,10800000,0.0185
17.2,1230,0.908,10900000,0.0186
17.2,1240,0.910,11000000,0.0186
17.2,1250,0.911,11100000,0.0186
17.2,1260,0.913,11100000,0.0187
17.3,1270,0.914,11200000,0.0187
17.3,1280,0.916,11300000,0.0187
17.3,1290,0.918,11400000,0.0188
17.3,1300,0.919,11500000,0.0188
17.3,1310,0.921,11600000,0.0188
17.4,1320,0.923,11600000,0.0189
17.4,1330,0.924,11700000,0.0189
17.4,1340,0.926,11800000,0.0189
17.4,1350,0.928,11900000,0.0190
17.4,1360,0.929,12000000,0.0190
17.5,1370,0.931,12100000,0.0190
17.5,1380,0.932,12200000,0.0191
17.5,1390,0.934,12300000,0.0191
17.5,1400,0.936,12400000,0.0191
17.5,1410,0.938,12500000,0.0192
17.6,1420,0.939,12500000,0.0192
17.6,1430,0.941,12600000,0.0192
17.6,1440,0.942,12700000,0.0193
17.6,1450,0.944,12800000,0.0193
17.6,1460,0.946,12900000,0.0193
17.7,1470,0.947,13000000,0.0194
17.7,1480,0.949,13100000,0.0194
17.7,1490,0.951,13200000,0.0194
17.7,1500,0.952,13300000,0.0195
17.7,1510,0.954,13400000,0.0195
17.8,1520,0.955,13500000,0.0195
17.8,1530,0.957,13500000,0.0196
17.8,1540,0.959,13600000,0.0196
17.8,1560,0.960,13700000,0.0196
17.8,1570,0.962,13800000,0.0197
17.9,1580,0.964,13900000,0.0197
17.9,1590,0.965,14000000,0.0197
17.9,1600,0.967,14100000,0.0198
17.9,1610,0.968,14200000,0.0198
17.9,1620,0.970,14300000,0.0198
18.0,1630,0.971,14400000,0.0199
18.0,1640,0.973,14500000,0.0199
18.0,1650,0.975,14600000,0.0199
18.0,1660,0.976,14700000,0.0200
18.0,1670,0.978,14700000,0.0200
18.1,1680,0.980,14800000,0.0200
18.1,1690,0.981,14900000,0.0201
18.1,1700,0.983,15000000,0.0201
18.1,1710,0.984,15100000,0.0201
18.1,1720,0.986,15200000,0.0202
18.2,1730,0.988,15300000,0.0202
18.2,1750,0.989,15400000,0.0202
18.2,1760,0.991,15500000,0.0203
18.2,1770,0.992,15600000,0.0203
18.2,1780,0.994,15700000,0.0203
18.3,1790,0.996,15800000,0.0204
18.3,1800,0.997,15900000,0.0204
18.3,1810,0.999,16000000,0.0204
18.3,1820,1.00,16100000,0.0205
18.3,1830,1.00,16200000,0.0205
18.4,1840,1.00,16300000,0.0205
18.4,1850,1.01,16400000,0.0206
18.4,1860,1.01,16500000,0.0206
18.4,1870,1.01,16500000,0.0206
18.4,1890,1.01,16700000,0.0207
18.5,1900,1.01,16800000,0.0207
18.5,1910,1.01,16800000,0.0207
18.5,1920,1.02,17000000,0.0208
18.5,1930,1.02,17000000,0.0208
18.5,1940,1.02,17100000,0.0208
18.6,1950,1.02,17200000,0.0209
18.6,1960,1.02,17300000,0.0209
18.6,1980,1.02,17400000,0.0209
18.6,1990,1.03,17500000,0.0210
18.6,2000,1.03,17600000,0.0210
18.7,2010,1.03,17700000,0.0210
18.7,2020,1.03,17800000,0.0211
18.7,2030,1.03,17900000,0.0211
18.7,2040,1.03,18000000,0.0211
18.7,2050,1.04,18100000,0.0212
18.8,2070,1.04,18200000,0.0212
18.8,2080,1.04,18300000,0.0212
18.8,2090,1.04,18400000,0.0213
18.8,2100,1.04,18500000,0.0213
18.8,2110,1.04,18600000,0.0213
18.9,2120,1.04,18700000,0.0214
18.9,2130,1.05,18800000,0.0214
18.9,2150,1.05,18900000,0.0214
18.9,2160,1.05,19000000,0.0215
18.9,2170,1.05,19100000,0.0215
19.0,2180,1.05,19200000,0.0215
19.0,2190,1.06,19300000,0.0216
19.0,2200,1.06,19400000,0.0216
19.0,2210,1.06,19500000,0.0216
19.0,2220,1.06,19600000,0.0217
19.1,2240,1.06,19700000,0.0217
19.1,2250,1.06,19800000,0.0217
19.1,2260,1.07,19900000,0.0218
19.1,2270,1.07,20000000,0.0218
19.1,2280,1.07,20100000,0.0218
19.2,2290,1.07,20200000,0.0219
19.2,2300,1.07,20300000,0.0219
19.2,2310,1.07,20400000,0.0219
19.2,2320,1.07,20500000,0.0220
19.2,2330,1.08,20600000,0.0220
19.3,2340,1.08,20700000,0.0220
19.3,2350,1.08,20700000,0.0221
19.3,2360,1.08,20800000,0.0221
19.3,2370,1.08,20900000,0.0221
19.3,2380,1.08,21000000,0.0222
19.4,2390,1.09,21100000,0.0222
19.4,2400,1.09,21200000,0.0222
19.4,2410,1.09,21300000,0.0223
19.4,2420,1.09,21400000,0.0223
19.4,2430,1.09,21500000,0.0223
19.5,2440,1.09,21500000,0.0224
19.5,2450,1.10,21600000,0.0224
19.5,2460,1.10,21700000,0.0224
19.5,2470,1.10,21800000,0.0225
19.5,2480,1.10,21900000,0.0225
19.6,2490,1.10,22000000,0.0225
19.6,2500,1.10,22100000,0.0226
19.6,2510,1.11,22200000,0.0226
19.6,2520,1.11,22300000,0.0226
19.6,2530,1.11,22300000,0.0227
19.7,2540,1.11,22400000,0.0227
19.7,2550,1.11,22500000,0.0227
19.7,2560,1.11,22600000,0.0228
19.7,2570,1.12,22700000,0.0228
19.7,2580,1.12,22800000,0.0228
19.8,2590,1.12,22900000,0.0229
19.8,2600,1.12,23000000,0.0229
19.8,2610,1.12,23100000,0.0229
19.8,2620,1.12,23100000,0.0230
19.8,2630,1.13,23200000,0.0230
19.9,2640,1.13,23300000,0.0230
19.9,2650,1.13,23400000,0.0231
19.9,2660,1.13,23500000,0.0231
19.9,2670,1.13,23600000,0.0231
19.9,2680,1.13,23700000,0.0232
20.0,2690,1.13,23800000,0.0232
20.0,2700,1.14,23900000,0.0232
20.0,2720,1.14,24000000,0.0233
20.0,2730,1.14,24100000,0.0233
20.0,2740,1.14,24200000,0.0233
20.1,2750,1.14,24200000,0.0234
20.1,2760,1.14,24300000,0.0234
20.1,2770,1.15,24400000,0.0234
20.1,2780,1.15,24500000,0.0235
20.1,2790,1.15,24600000,0.0235
20.2,2800,1.15,24700000,0.0235
20.2,2820,1.15,24800000,0.0236
20.2,2830,1.15,24900000,0.0236
20.2,2840,1.16,25000000,0.0236
20.2,2850,1.16,25100000,0.0237
20.3,2860,1.16,25300000,0.0237
20.3,2870,1.16,25400000,0.0237
20.3,2890,1.16,25500000,0.0238
20.3,2900,1.16,25600000,0.0238
20.3,2910,1.17,25700000,0.0238
20.4,2920,1.17,25800000,0.0239
20.4,2940,1.17,25900000,0.0239
20.4,2950,1.17,26000000,0.0239
20.4,2960,1.17,26100000,0.0240
20.4,2980,1.17,26300000,0.0240
20.5,2990,1.18,26400000,0.0240
20.5,3010,1.18,26500000,0.0241
20.5,3020,1.18,26600000,0.0241
20.5,3030,1.18,26800000,0.0241
20.5,3050,1.18,26900000,0.0242
